date,open,close,high,low,vol,amount(thousand),amplitude(%),pct_chg(%),change,换手率(%)
2022-11-28,319.23,326.51,338.47,319.23,4553,297635.35,5.9,0.09,0.29,2.41
2022-11-29,326.51,315.0,330.31,309.3,5298,330707.32,6.43,-3.53,-11.51,2.8
2022-11-30,315.68,315.92,320.07,307.91,3312,204955.66,3.86,0.29,0.92,1.75
2022-12-01,315.96,303.78,317.04,301.24,5189,315059.42,5.0,-3.84,-12.14,2.74
2022-12-02,304.66,315.4,318.97,304.35,4624,287005.0,4.81,3.83,11.62,2.44
2022-12-05,311.43,301.22,316.5,291.66,8015,474991.55,7.88,-4.5,-14.18,4.24
2022-12-06,298.26,311.02,311.93,295.77,5366,321431.0,5.36,3.25,9.8,2.84
2022-12-07,309.8,300.81,314.65,298.52,4929,297436.17,5.19,-3.28,-10.21,2.61
2022-12-08,299.18,304.28,319.08,297.82,6888,418509.27,7.07,1.15,3.47,3.47
2022-12-09,303.39,293.34,306.83,292.21,6956,408616.41,4.8,-3.6,-10.94,3.5
2022-12-12,293.99,284.95,294.08,278.78,8999,503100.57,5.22,-2.86,-8.39,4.53
2022-12-13,284.39,271.28,289.67,267.55,7036,383750.68,7.76,-4.8,-13.67,3.54
2022-12-14,268.66,272.6,274.69,266.19,4385,234798.87,3.13,0.49,1.32,2.21
2022-12-15,271.58,276.46,278.61,267.43,4081,220034.1,4.1,1.42,3.86,2.06
2022-12-16,274.19,261.82,276.46,261.82,5062,265900.69,5.3,-5.3,-14.64,2.55
2022-12-19,258.37,258.37,267.51,255.33,4787,246537.86,4.65,-1.32,-3.45,2.41
2022-12-20,255.91,260.04,263.98,253.78,4131,210500.49,3.95,0.65,1.67,2.08
2022-12-21,260.41,263.37,264.49,251.06,6260,319896.7,5.16,1.28,3.33,3.15
2022-12-22,265.4,260.26,266.02,255.05,5557,284284.5,4.17,-1.18,-3.11,2.8
2022-12-23,256.13,249.69,258.64,242.11,7652,374406.8,6.35,-4.06,-10.57,3.85
2022-12-26,246.6,274.69,275.71,246.27,7779,408891.53,11.79,10.01,25.0,3.92
2022-12-27,272.32,284.15,286.43,272.14,4921,271207.9,5.2,3.44,9.46,2.48
2022-12-28,283.07,286.43,291.53,271.12,5626,313007.05,7.18,0.8,2.28,2.83
2022-12-29,282.03,277.13,288.38,275.91,4899,270712.81,4.35,-3.25,-9.3,2.47
2022-12-30,278.78,288.21,292.07,275.97,4872,275540.13,5.81,4.0,11.08,2.45
2023-01-03,283.87,281.53,285.92,273.95,6387,352537.09,4.15,-2.32,-6.68,3.22
2023-01-04,278.77,259.74,280.31,257.86,8054,421422.81,7.97,-7.74,-21.79,4.06
2023-01-05,260.35,274.69,275.79,260.08,6831,363198.09,6.05,5.76,14.95,3.44
2023-01-06,273.54,284.9,288.98,272.14,6782,380517.97,6.13,3.72,10.21,3.42
2023-01-09,284.4,270.67,284.4,261.88,10169,544399.11,7.9,-4.99,-14.23,5.12
2023-01-10,270.71,266.33,271.11,259.22,9552,496062.25,4.39,-1.6,-4.34,4.81
2023-01-11,265.91,254.03,268.35,253.27,8161,415209.5,5.66,-4.62,-12.3,4.11
2023-01-12,252.85,252.43,260.79,251.65,6668,334828.55,3.6,-0.63,-1.6,3.36
2023-01-13,253.31,241.51,255.19,237.67,11027,528059.48,6.94,-4.33,-10.92,5.56
2023-01-16,240.58,233.78,242.99,232.93,8552,398746.63,4.17,-3.2,-7.73,4.31
2023-01-17,234.9,256.73,256.83,232.97,10129,492477.44,10.21,9.82,22.95,5.1
2023-01-18,255.77,253.66,258.32,247.3,7868,394028.22,4.29,-1.2,-3.07,3.96
2023-01-19,252.2,247.04,255.23,245.1,7027,344388.32,3.99,-2.61,-6.62,3.54
2023-01-20,241.53,237.35,246.63,227.86,13027,604670.63,7.6,-3.92,-9.69,6.56
2023-01-30,238.14,247.65,250.96,238.14,10154,494975.28,5.4,4.34,10.3,5.12
2023-01-31,245.61,260.66,268.3,243.11,11823,603709.89,10.17,5.25,13.01,5.96
2023-02-01,259.47,250.2,260.15,248.03,12125,602006.81,4.65,-4.01,-10.46,6.11
2023-02-02,250.2,250.56,253.26,248.16,6528,322163.72,2.04,0.14,0.36,3.29
2023-02-03,249.22,249.16,249.22,237.96,10027,482420.35,4.49,-0.56,-1.4,5.05
2023-02-06,247.65,246.53,252.69,244.65,7893,387554.86,3.23,-1.06,-2.63,3.98
2023-02-07,244.86,247.14,249.18,243.06,7623,370538.04,2.48,0.25,0.61,3.84
2023-02-08,246.24,241.83,248.16,241.02,4823,232113.02,2.89,-2.15,-5.31,2.43
2023-02-09,241.83,245.11,252.24,237.95,6651,323309.93,5.91,1.36,3.28,3.35
2023-02-10,244.19,238.07,244.33,236.0,6366,300778.16,3.4,-2.87,-7.04,3.21
2023-02-13,239.95,245.6,246.13,237.45,7585,364497.6,3.65,3.16,7.53,3.82
2023-02-14,244.05,238.57,245.6,235.92,8020,376992.59,3.94,-2.86,-7.03,4.04
2023-02-15,237.26,231.01,240.0,229.4,6534,300720.57,4.44,-3.17,-7.56,3.29
2023-02-16,229.96,232.35,237.23,227.76,7293,335453.74,4.1,0.58,1.34,3.67
2023-02-17,231.33,226.44,231.33,226.22,5221,235788.03,2.2,-2.54,-5.91,2.63
2023-02-20,225.2,237.44,239.23,223.17,8125,374619.22,7.09,4.86,11.0,4.09
2023-02-21,236.94,234.44,237.26,228.8,5915,272566.48,3.56,-1.26,-3.0,2.98
2023-02-22,231.46,234.88,241.01,231.46,5134,240444.96,4.07,0.19,0.44,2.59
2023-02-23,235.37,243.01,243.01,234.88,8831,419095.86,3.46,3.46,8.13,4.45
2023-02-24,241.15,241.72,244.38,238.47,4061,193246.02,2.43,-0.53,-1.29,2.05
2023-02-27,242.04,246.63,256.82,239.61,7642,375641.04,7.12,2.03,4.91,3.85
2023-02-28,246.53,231.58,246.53,230.31,12654,585282.48,6.58,-6.1,-15.05,6.38
2023-03-01,231.58,225.5,231.84,223.5,10738,480397.03,3.6,-2.63,-6.08,5.41
2023-03-02,225.36,216.02,225.36,213.47,12905,554792.7,5.27,-4.2,-9.48,6.5
2023-03-03,216.02,219.85,224.13,214.72,7789,340255.18,4.36,1.77,3.83,3.92
2023-03-06,218.77,230.39,231.51,213.52,10951,485607.22,8.18,4.79,10.54,5.52
2023-03-07,227.76,229.56,233.72,225.46,6233,282715.52,3.59,-0.36,-0.83,3.14
2023-03-08,227.27,233.95,237.58,226.74,9716,447751.95,4.72,1.91,4.39,4.89
2023-03-09,229.3,226.27,233.87,224.97,8729,392923.64,3.8,-3.28,-7.68,4.4
2023-03-10,224.15,216.8,227.34,216.8,10382,457844.64,4.66,-4.19,-9.47,5.23
2023-03-13,218.52,220.1,227.18,217.66,6523,285079.89,4.39,1.52,3.3,3.29
2023-03-14,219.01,216.96,219.99,208.12,9338,392641.6,5.39,-1.43,-3.14,4.7
2023-03-15,216.96,209.64,221.37,209.39,7846,330691.84,5.52,-3.37,-7.32,3.95
2023-03-16,208.42,198.62,210.55,197.2,12855,512602.13,6.37,-5.26,-11.02,6.48
2023-03-17,197.14,189.55,198.97,189.48,10995,419199.6,4.78,-4.57,-9.07,5.54
2023-03-20,188.98,187.86,195.81,179.97,19318,716358.05,8.36,-0.89,-1.69,9.73
2023-03-21,189.18,183.87,190.51,179.8,12236,444519.08,5.7,-2.12,-3.99,6.16
2023-03-22,186.52,177.76,189.58,176.73,12324,441466.29,6.99,-3.32,-6.11,6.21
2023-03-23,176.93,172.47,178.66,170.71,13817,475829.15,4.47,-2.98,-5.29,6.96
2023-03-24,172.47,172.53,178.15,168.23,14345,491146.88,5.75,0.03,0.06,7.23
2023-03-27,172.41,172.3,176.67,169.08,12929,442254.6,4.4,-0.13,-0.23,6.51
2023-03-28,172.65,167.05,174.63,165.51,9835,329134.08,5.29,-3.05,-5.25,4.95
2023-03-29,168.21,165.66,169.36,160.92,12016,392464.41,5.05,-0.83,-1.39,6.05
2023-03-30,165.69,168.76,170.28,162.65,13413,445175.53,4.61,1.87,3.1,6.76
2023-03-31,168.15,167.59,173.39,165.19,10880,363631.2,4.86,-0.69,-1.17,5.48
2023-04-03,165.79,165.69,170.54,163.99,12519,412576.15,3.91,-1.13,-1.9,6.31
2023-04-04,165.61,157.35,165.61,155.82,17059,536356.49,5.91,-5.03,-8.34,8.59
2023-04-06,158.4,161.47,161.83,155.65,12985,408614.25,3.93,2.62,4.12,6.54
2023-04-07,160.41,161.62,163.77,159.84,8729,280313.64,2.43,0.09,0.15,4.4
2023-04-10,161.62,167.19,169.93,160.41,16835,554305.78,5.89,3.45,5.57,8.48
2023-04-11,168.43,170.78,174.32,164.62,21544,721543.04,5.8,2.15,3.59,10.85
2023-04-12,169.15,164.58,169.79,163.92,11175,367526.72,3.44,-3.63,-6.2,5.63
2023-04-13,165.51,163.27,168.31,161.94,7399,241419.43,3.87,-0.8,-1.31,3.73
2023-04-14,162.54,168.35,170.1,160.98,12041,397179.92,5.59,3.11,5.08,6.07
2023-04-17,167.55,166.54,175.2,166.37,12513,420937.57,5.25,-1.08,-1.81,6.3
2023-04-18,167.04,172.59,177.76,163.21,21668,729235.02,8.74,3.63,6.05,10.92
2023-04-19,171.07,165.01,173.5,163.56,17722,583461.62,5.76,-4.39,-7.58,8.93
2023-04-20,164.2,156.33,164.23,155.9,14974,470015.82,5.05,-5.26,-8.68,7.54
2023-04-21,156.38,151.28,159.72,150.77,12154,375015.54,5.73,-3.23,-5.05,6.12
2023-04-24,152.64,149.18,152.64,146.12,10032,295879.69,4.31,-1.39,-2.1,5.05
2023-04-25,150.23,140.07,152.07,139.33,13956,396834.11,8.54,-6.11,-9.11,7.03
2023-04-26,143.57,168.45,168.45,143.06,25600,810408.97,18.13,20.26,28.38,12.9
2023-04-27,175.71,170.05,180.82,168.45,41523,1423126.51,7.34,0.95,1.6,20.92
2023-04-28,167.33,157.72,168.32,151.48,29390,927302.11,9.9,-7.25,-12.33,14.81
2023-05-04,156.93,157.6,166.47,154.19,23570,750701.93,7.79,-0.08,-0.12,11.88
2023-05-05,155.24,151.63,156.32,145.11,18897,565166.17,7.11,-3.79,-5.97,9.52
2023-05-08,151.99,149.18,155.31,145.94,15171,449585.66,6.18,-1.62,-2.45,7.64
2023-05-09,151.34,144.59,151.34,144.2,12250,355676.54,4.79,-3.08,-4.59,6.17
2023-05-10,143.55,145.26,149.18,139.49,15096,432667.53,6.7,0.46,0.67,7.61
2023-05-11,145.99,142.04,150.52,141.32,18070,522733.11,6.33,-2.22,-3.22,9.1
2023-05-12,139.86,136.17,143.05,135.93,15398,423817.9,5.01,-4.13,-5.87,7.76
2023-05-15,136.35,145.94,156.32,135.8,25596,744672.96,15.07,7.17,9.77,12.9
2023-05-16,144.78,142.15,148.67,141.68,14968,429108.86,4.79,-2.6,-3.79,7.54
2023-05-17,142.55,140.77,145.1,140.0,10703,301069.36,3.59,-0.97,-1.38,5.39
2023-05-18,139.99,136.24,139.99,134.9,15482,420043.8,3.62,-3.22,-4.53,7.8
2023-05-19,135.27,134.84,136.23,133.53,9019,241332.18,1.98,-1.03,-1.4,4.54
2023-05-22,134.84,132.92,135.61,131.33,9307,245895.63,3.17,-1.42,-1.92,4.69
2023-05-23,132.86,130.92,135.31,130.86,11026,290339.46,3.35,-1.5,-2.0,5.56
2023-05-24,130.82,135.0,139.39,129.34,18445,492566.41,7.68,3.12,4.08,9.29
2023-05-25,133.27,141.53,143.88,130.87,23620,653862.49,9.64,4.84,6.53,11.9
2023-05-26,139.66,132.12,140.97,131.44,20813,555239.3,6.73,-6.65,-9.41,10.49
2023-05-29,130.01,124.23,131.58,124.13,16025,401907.2,5.64,-5.97,-7.89,8.07
2023-05-30,124.69,125.05,126.63,123.02,12012,298368.58,2.91,0.66,0.82,6.05
2023-05-31,123.39,121.63,124.85,120.73,10313,251455.04,3.29,-2.73,-3.42,5.2
2023-06-01,122.14,121.78,124.08,120.1,9427,228591.72,3.27,0.12,0.15,4.75
2023-06-02,122.19,126.23,128.14,122.19,13994,350895.03,4.89,3.65,4.45,7.05
2023-06-05,126.22,117.58,126.22,117.55,14716,352367.26,6.87,-6.85,-8.65,7.41
2023-06-06,118.77,118.06,121.8,116.53,10289,243707.64,4.48,0.41,0.48,5.18
2023-06-07,116.53,113.46,117.48,113.16,13133,298453.89,3.66,-3.9,-4.6,6.62
2023-06-08,113.23,113.1,116.51,112.9,11106,252977.08,3.18,-0.32,-0.36,3.6
2023-06-09,113.1,116.3,116.8,112.47,11500,263046.28,3.83,2.83,3.2,3.72
2023-06-12,114.69,114.81,117.55,113.68,11282,259575.55,3.33,-1.28,-1.49,3.65
2023-06-13,113.96,112.76,116.11,111.53,10130,228035.97,3.99,-1.79,-2.05,3.28
2023-06-14,112.96,111.84,114.09,111.76,8771,197035.45,2.07,-0.82,-0.92,2.84
2023-06-15,110.92,123.67,125.61,110.52,26830,645154.0,13.49,10.58,11.83,8.69
2023-06-16,123.39,132.39,133.15,121.64,25713,658855.19,9.31,7.05,8.72,8.33
2023-06-19,131.33,133.47,133.87,129.34,19465,509428.39,3.42,0.82,1.08,6.3
2023-06-20,132.44,132.09,134.79,130.82,13886,365925.64,2.97,-1.03,-1.38,4.5
2023-06-21,130.71,127.14,133.56,126.86,17633,320825.59,5.07,-3.75,-4.95,4.08
2023-06-26,125.7,122.25,128.91,120.74,24633,429110.07,6.43,-3.85,-4.89,5.7
2023-06-27,122.98,127.94,133.24,122.36,26661,482361.71,8.9,4.65,5.69,6.17
2023-06-28,127.49,128.56,133.57,126.21,25498,463937.45,5.75,0.48,0.62,5.9
2023-06-29,129.49,123.31,131.41,123.23,23737,422779.8,6.36,-4.08,-5.25,5.49
2023-06-30,124.29,133.45,138.56,122.03,37837,697563.45,13.41,8.22,10.14,8.74
2023-07-03,135.0,145.34,150.71,134.09,56846,1143217.41,12.45,8.91,11.89,13.13
2023-07-04,144.14,140.7,144.24,139.69,30392,604630.75,3.13,-3.19,-4.64,7.02
2023-07-05,140.7,139.2,142.79,138.21,16920,333085.82,3.26,-1.07,-1.5,3.91
2023-07-06,139.14,137.21,140.36,136.43,15348,297828.96,2.82,-1.43,-1.99,3.55
2023-07-07,136.74,131.79,136.74,131.47,18692,350774.07,3.84,-3.95,-5.42,4.32
2023-07-10,130.81,135.85,137.61,129.14,24707,468520.29,6.43,3.08,4.06,5.71
2023-07-11,135.0,134.27,137.14,132.79,12516,236055.38,3.2,-1.16,-1.58,2.89
2023-07-12,134.33,137.15,139.64,131.43,24651,473437.23,6.11,2.14,2.88,5.7
2023-07-13,135.68,136.97,140.34,134.61,18833,361447.04,4.18,-0.13,-0.18,4.35
2023-07-14,136.85,131.42,137.11,130.71,18873,353345.39,4.67,-4.05,-5.55,4.36
2023-07-17,130.0,126.29,131.34,124.44,24180,431911.73,5.25,-3.9,-5.13,4.23
2023-07-18,127.71,126.18,128.06,125.23,9860,175650.43,2.24,-0.09,-0.11,1.73
2023-07-19,126.19,123.87,126.66,122.93,8979,156946.73,2.96,-1.83,-2.31,1.57
2023-07-20,124.7,124.36,127.71,123.86,10747,190501.68,3.11,0.4,0.49,1.88
2023-07-21,124.36,122.54,124.36,121.29,8094,139634.09,2.47,-1.46,-1.82,1.42
2023-07-24,122.0,118.64,123.66,117.49,12048,203058.47,5.04,-3.18,-3.9,2.11
2023-07-25,120.16,121.09,122.52,119.56,11497,195755.92,2.49,2.07,2.45,2.01
2023-07-26,119.91,119.8,122.74,118.57,8729,148004.19,3.44,-1.07,-1.29,1.53
2023-07-27,120.47,117.06,121.64,116.43,11241,187657.96,4.35,-2.29,-2.74,1.97
2023-07-28,115.89,119.5,119.83,114.36,10498,173696.83,4.67,2.08,2.44,1.84
2023-07-31,117.57,122.27,124.29,117.57,11917,204841.15,5.62,2.32,2.77,2.09
2023-08-01,121.86,118.35,121.86,117.91,11425,192146.56,3.23,-3.21,-3.92,2.0
2023-08-02,118.56,119.64,121.06,117.91,7923,133444.93,2.66,1.09,1.29,1.39
2023-08-03,118.79,120.5,123.21,118.51,12815,217578.7,3.93,0.72,0.86,2.24
2023-08-04,121.24,119.34,121.88,118.29,14127,237831.41,2.98,-0.96,-1.16,2.47
2023-08-07,119.29,115.97,119.32,115.49,12170,199949.11,3.21,-2.82,-3.37,2.13
2023-08-08,117.96,112.61,118.57,111.92,14743,237483.42,5.73,-2.9,-3.36,2.58
2023-08-09,111.09,115.28,117.82,110.72,13498,218908.75,6.3,2.37,2.67,2.36
